timestamp,open,high,low,close,volume
2025-04-12 03:57:09.626062,24511.957013830895,24601.176629210586,24555.955768454896,24581.979831079192,8170.64667051632
2025-04-12 04:57:09.626062,24521.297627600325,24498.21717863584,24418.972395275126,24493.160724666126,11697.374865198972
2025-04-12 05:57:09.626062,23911.98472652338,23966.370031586306,23938.250566959166,23953.657234065613,26617.61003973038
2025-04-12 06:57:09.626062,23374.507180645815,23410.235401256967,23300.910993392266,23382.98213070208,29650.796675196478
2025-04-12 07:57:09.626062,23738.69666700552,23881.22443654716,23764.431323859066,23765.305964630697,6706.064430864771
2025-04-12 08:57:09.626062,24380.705512324796,24418.867809555315,24401.31324435531,24412.311680036462,63195.33544637406
2025-04-12 09:57:09.626062,24407.894726621606,24448.966285091006,24345.817641179834,24379.59424056174,39026.894043041015
2025-04-12 10:57:09.626062,24859.714338410547,24917.419145909804,24808.206779433316,24871.346697139044,10886.421572812389
2025-04-12 11:57:09.626062,25062.402542644435,25102.094930056555,24968.412675338182,25053.72133095146,4733.4765123454945
2025-04-12 12:57:09.626062,24731.813206502153,24794.120069189656,24722.965306347087,24732.973691945183,19055.202129092173
2025-04-12 13:57:09.626062,24926.099846996527,24918.632417903616,24832.901882934526,24914.214749382863,14101.779670096897
2025-04-12 14:57:09.626062,25685.058660251438,25693.220989466197,25645.432538646895,25683.085637044536,24664.998603595603
2025-04-12 15:57:09.626062,25634.320596931888,25698.95833405396,25573.92217584966,25667.2514809983,15319.523487234606
2025-04-12 16:57:09.626062,26499.39444167054,26489.75505622108,26431.978835803988,26473.02024998493,2958.812070571353
2025-04-12 17:57:09.626062,25076.228578767637,25119.51394034924,25060.866227234947,25088.616248202594,14937.84286474545
2025-04-12 18:57:09.626062,25463.834702459084,25564.939653381723,25491.596139533864,25503.53304034155,16226.17387836918
2025-04-12 19:57:09.626062,25539.54499988567,25557.609388808705,25537.783496527856,25550.48354926312,41508.81215550261
2025-04-12 20:57:09.626062,25438.36261312576,25423.112783235574,25339.2553582459,25400.242949834308,10957.728938490869
2025-04-12 21:57:09.626062,25471.035525888215,25449.424766944663,25442.253746122275,25449.397894474634,118027.70610327477
2025-04-12 22:57:09.626062,24431.7730305214,24469.681530883932,24344.14266675598,24440.294191256737,3256.3409934217266
2025-04-12 23:57:09.626062,24326.86199696523,24405.634766647734,24280.987036998715,24335.36130938991,81729.27156765807
2025-04-13 00:57:09.626062,24503.72032359329,24624.170271635867,24502.493359629847,24511.60411463812,17600.47253282674
2025-04-13 01:57:09.626062,25290.980491786642,25266.35587161933,25222.91849020117,25238.56635001129,52030.47441478337
2025-04-13 02:57:09.626062,24989.022810677405,25040.467789600985,24976.655158514324,24979.482260823606,23856.249226227137
2025-04-13 03:57:09.626062,24588.6347684539,24603.04338261397,24518.145289780114,24578.06517682049,68841.0522756299
2025-04-13 04:57:09.626062,24358.949429467237,24341.070773621246,24238.922884999556,24333.878636935184,14952.563496351868
2025-04-13 05:57:09.626062,24787.735334931043,24804.282344417446,24774.700965387627,24781.817705521993,7342.095525661061
2025-04-13 06:57:09.626062,24940.774502918084,25019.706992005187,24856.529771905116,24947.23688869403,91172.10720849164
2025-04-13 07:57:09.626062,24680.563569795926,24701.542203747533,24647.90292660892,24685.410546431318,19663.49901312602
2025-04-13 08:57:09.626062,24939.49760631103,24956.271865951454,24936.571590476935,24941.28343361628,27489.47473887885
2025-04-13 09:57:09.626062,24991.272069760023,25023.302989103213,24971.228380780674,24992.202335426253,75716.54033543351
2025-04-13 10:57:09.626062,25497.412168276005,25536.905356275598,25434.851459093738,25478.87298755169,7848.241381982584
2025-04-13 11:57:09.626062,25124.975513977945,25175.883046862535,25059.380732090245,25123.67044266207,39954.27273894426
2025-04-13 12:57:09.626062,24979.829119494207,24965.323680687106,24909.535187515517,24961.541293953185,12211.156053963761
2025-04-13 13:57:09.626062,24766.28575970249,24801.49828095117,24739.37818778014,24768.2849709605,19299.426209158766
2025-04-13 14:57:09.626062,24047.67753857861,24097.333994348937,24039.558005383227,24045.78669356566,23677.46344869339
2025-04-13 15:57:09.626062,24142.262498769585,24265.77288674042,24162.545981102227,24190.600172593706,4913.67856352253
2025-04-13 16:57:09.626062,24341.605373632912,24359.101948975807,24284.93861244088,24319.32090685599,10108.813612234171
2025-04-13 17:57:09.626062,24332.66802363662,24342.551706075446,24282.618472517875,24324.239954807304,85056.65921549249
2025-04-13 18:57:09.626062,24236.713673343456,24256.231239822133,24132.673029391426,24212.549304352237,53433.394175514106
2025-04-13 19:57:09.626062,23461.42822107182,23570.501488690847,23479.1938569443,23529.575881766003,20689.061769771026
2025-04-13 20:57:09.626062,23382.706805268746,23386.49845664334,23299.9276644393,23333.976718527832,28088.723013093342
2025-04-13 21:57:09.626062,23173.137084018454,23231.504770816453,23159.619580628514,23176.37226520494,16411.82670334859
2025-04-13 22:57:09.626062,22832.086486975943,22881.74063706202,22747.827496292444,22806.812369403615,85526.65714693
2025-04-13 23:57:09.626062,22711.88198437706,22776.476961444318,22709.49760314377,22735.52479136391,18027.387750586975
2025-04-14 00:57:09.626062,22935.570221368165,22950.790341623346,22900.86747494083,22921.524509284623,27773.624550148445
2025-04-14 01:57:09.626062,23763.44261099971,23804.13647140535,23699.54153033268,23788.50178900884,69288.2171580218
2025-04-14 02:57:09.626062,23859.047708995928,23902.740451956746,23818.466816968827,23873.939531445172,10123.639526101086
2025-04-14 03:57:09.626062,24045.237190553897,24025.418486759543,23985.71150283252,23999.30177448662,104693.17248834786
2025-04-14 04:57:09.626062,23961.39881624783,23973.77168408161,23951.5479141281,23965.96870469706,4767.315276217204
2025-04-14 05:57:09.626062,23053.672620223282,23050.54734803196,22992.90743567508,23048.661083620926,112380.09737131222
2025-04-14 06:57:09.626062,23058.78903064836,23084.922043137216,23020.820600594725,23038.74376314444,15173.783015627614
2025-04-14 07:57:09.626062,23080.234991432266,23102.980062616374,23057.197816110434,23068.80020499339,17279.934505756206
2025-04-14 08:57:09.626062,24211.229166869147,24232.435213034223,24198.182313830275,24207.58788800287,3327.544184661124
2025-04-14 09:57:09.626062,24125.678467082613,24127.90297953398,24080.422086656108,24116.876747568465,13977.515511140966
2025-04-14 10:57:09.626062,24323.054281778604,24312.99128722244,24213.842833810275,24264.736037015547,7786.863833006221
2025-04-14 11:57:09.626062,24248.91979793637,24374.591879374006,24170.02877728236,24250.317072033744,11996.301280415775
2025-04-14 12:57:09.626062,23690.6890615009,23694.975183231367,23663.01864149784,23685.92584439303,19200.450748239662
2025-04-14 13:57:09.626062,24255.127775838973,24346.584520435164,24200.005560022462,24229.670765735136,57399.542648107235
2025-04-14 14:57:09.626062,24623.667570766247,24635.072529544133,24572.311574565207,24596.47552920934,27108.52007588929
2025-04-14 15:57:09.626062,25017.728728294613,24989.02969465131,24970.174210972527,24988.0671353276,29961.744195237276
2025-04-14 16:57:09.626062,24551.761188324628,24548.98987228755,24529.248722280026,24536.089246592423,7364.898969520962
2025-04-14 17:57:09.626062,25198.090084939668,25228.058074439235,25189.606235118616,25226.924583671884,9129.314698780145
2025-04-14 18:57:09.626062,24562.214723852725,24548.992539725034,24428.5163864884,24522.15945535823,133082.56690092655
2025-04-14 19:57:09.626062,24783.988119127247,24871.02941068287,24747.011163051862,24812.43173593733,10559.687512855437
2025-04-14 20:57:09.626062,25909.762433528234,25959.64974361742,25898.1584620554,25901.92359283113,115405.61076912766
2025-04-14 21:57:09.626062,25372.22575788197,25427.706895591375,25370.48110515966,25391.377861001238,17273.672510156168
2025-04-14 22:57:09.626062,25104.725127261958,25142.397429530913,25101.854720892785,25106.335406103914,22076.918636443705
2025-04-14 23:57:09.626062,25167.15494678568,25180.94677174934,25156.993180584344,25158.88365155585,64238.960066198
2025-04-15 00:57:09.626062,24916.066217247546,24909.03905770055,24821.820093635808,24908.061831854997,78581.56602276764
2025-04-15 01:57:09.626062,24148.256579249562,24170.555371833507,24065.902371796165,24138.072225610347,19716.032963122063
2025-04-15 02:57:09.626062,24212.594781076252,24202.19813282531,24171.587616172514,24173.58559359032,14939.39475986719
2025-04-15 03:57:09.626062,23673.14087135597,23679.16406946789,23641.444161810476,23662.409157146743,20828.542309757475
2025-04-15 04:57:09.626062,23883.069521439753,23916.307588668613,23843.43919668031,23888.902155410804,30882.88815905851
2025-04-15 05:57:09.626062,23474.620116441623,23456.787803986022,23404.11370919263,23452.010334207847,53707.27181453318
2025-04-15 06:57:09.626062,24210.100075767587,24256.251845799245,24158.438721732182,24181.337088917582,22119.831962914563
2025-04-15 07:57:09.626062,23775.72983854354,23863.946756225043,23792.210617695404,23804.95298486673,40900.03910010218
2025-04-15 08:57:09.626062,23668.13119656354,23723.42598127345,23613.941262801232,23654.000295134996,113364.06492514645
2025-04-15 09:57:09.626062,24058.081476418407,24049.146529880993,23938.942121527656,24041.224425159704,32251.17037505428
2025-04-15 10:57:09.626062,23444.82044281244,23454.18565853097,23447.15096304469,23451.79884223603,30081.115325142207
2025-04-15 11:57:09.626062,23593.243710357026,23568.99906202976,23532.42500365466,23560.830914740338,4822.69980094102
2025-04-15 12:57:09.626062,24175.50617192909,24190.931540445654,24158.23089818628,24179.13438613334,1586.4750162290252
2025-04-15 13:57:09.626062,23407.140253121328,23414.64897750155,23382.199219031256,23404.20123653371,32479.867967592254
2025-04-15 14:57:09.626062,23488.89984580906,23562.968437928674,23459.717354345208,23492.96581626072,20033.79284044403
2025-04-15 15:57:09.626062,23617.791401836508,23693.041919245155,23583.784041410872,23617.423464872594,13163.686898273552
2025-04-15 16:57:09.626062,23962.77941534765,24028.827803538126,23983.768523638664,23989.078043964833,28100.15030349462
2025-04-15 17:57:09.626062,23364.316482856975,23402.84272096148,23356.05151992038,23398.010808973388,20735.371120893495
2025-04-15 18:57:09.626062,22818.75614704706,22857.301114259288,22744.06457966385,22782.429447939758,68035.18321910995
2025-04-15 19:57:09.626062,23003.03043604075,23030.62685524961,23005.52946135392,23022.529628776836,24007.243307104804
2025-04-15 20:57:09.626062,23138.61643864034,23238.543194353784,23026.917777959912,23161.578650515792,10436.62689550186
2025-04-15 21:57:09.626062,23229.800232201833,23280.903477487354,23262.479342239425,23279.9310054744,59288.239247014724
2025-04-15 22:57:09.626062,23428.585265715083,23454.381710124573,23394.870468118712,23443.564806856142,17727.438660751635
2025-04-15 23:57:09.626062,23096.465906952024,23185.352915823398,23051.611846794847,23127.06509072503,37292.096148436336
2025-04-16 00:57:09.626062,23274.95991030122,23265.449264027055,23179.297042363218,23236.804724670183,13664.948010855242
2025-04-16 01:57:09.626062,23398.934569249475,23392.870440018003,23370.214843571342,23375.329761787,11500.814230562539
2025-04-16 02:57:09.626062,23027.84576314286,23058.345960364164,22982.469685454915,23043.70329551985,23960.651192682206
2025-04-16 03:57:09.626062,23959.741244168326,23967.172434215605,23890.92084073302,23905.894750872667,22310.855741384003
2025-04-16 04:57:09.626062,24158.52808549068,24161.752900694668,24105.55762269572,24134.83333908407,35590.251154625934
2025-04-16 05:57:09.626062,23554.554850376408,23614.585403645175,23540.72437570083,23562.2085951929,16837.338798069126
2025-04-16 06:57:09.626062,23814.291160909852,23885.731969029453,23852.041268534413,23873.961877663558,3510.9439651019256
2025-04-16 07:57:09.626062,23464.592175762307,23434.286710961016,23378.436491548116,23410.959013094034,14288.726038809738
2025-04-16 08:57:09.626062,23748.781643256792,23836.057874108057,23726.92250760441,23781.82821695638,48718.712092132126
2025-04-16 09:57:09.626062,24295.235586448463,24412.20261070286,24250.014342527025,24335.276820435658,16360.479528446147
2025-04-16 10:57:09.626062,23962.75829717818,23986.878937555724,23919.611514628916,23938.279720143186,17216.381072181583
2025-04-16 11:57:09.626062,24461.439499449,24441.477829007483,24394.19128080823,24401.90489326639,59063.977860864055
2025-04-16 12:57:09.626062,24639.859039386625,24667.68531545829,24601.04289717898,24605.797902172886,10807.836725869349
2025-04-16 13:57:09.626062,25026.91235538204,25024.514392497807,24991.998403856815,25012.80740516815,4708.839574230031
2025-04-16 14:57:09.626062,25979.6333525078,25988.40827301243,25915.079974375472,25964.19103716062,18757.873822967034
2025-04-16 15:57:09.626062,25861.413090850165,25890.38556457127,25807.927991514123,25839.361377821388,13572.840442902456
2025-04-16 16:57:09.626062,25471.74066359409,25456.290366599682,25385.375690850586,25452.42409127185,8381.261174030404
2025-04-16 17:57:09.626062,25009.19375763684,25018.15712377408,24963.35861036484,25002.163363718282,18483.27492592418
2025-04-16 18:57:09.626062,24599.28614538926,24604.18863832366,24547.420630603665,24596.723139684505,36008.332437257326
2025-04-16 19:57:09.626062,24559.716458295396,24602.27813756986,24524.292318295877,24561.253823997373,21822.81886883004
2025-04-16 20:57:09.626062,24712.64583562831,24834.646340324096,24658.741367560215,24731.292354300364,29940.91063034401
2025-04-16 21:57:09.626062,24863.643340259172,24950.590970078167,24845.683536095064,24870.623904535303,135050.9911753813
2025-04-16 22:57:09.626062,25241.75656473138,25293.904405993337,25235.241539550723,25284.562236663885,15632.715401716878
2025-04-16 23:57:09.626062,25291.178266136285,25396.034473950516,25267.581386852147,25293.665635775178,29095.78608634974
2025-04-17 00:57:09.626062,26005.76459257805,26031.853121390297,25980.5595124357,26031.499101095196,13237.20411197175
2025-04-17 01:57:09.626062,25867.735073223565,25906.15658970806,25869.27083406284,25896.313968674658,9448.774032988937
2025-04-17 02:57:09.626062,27312.663200421113,27327.2727567767,27247.473214733836,27307.750695789782,12272.206453288149
2025-04-17 03:57:09.626062,27690.68474552625,27662.169281022616,27633.898735050305,27652.19282988461,13646.541908470585
2025-04-17 04:57:09.626062,27205.8730116128,27255.542876516163,27138.49928020073,27180.912328455288,31554.635968750637
2025-04-17 05:57:09.626062,26559.69608709734,26719.15129063065,26530.683210949883,26601.47371762814,230746.68514676328
2025-04-17 06:57:09.626062,26834.2411838529,26943.201994195722,26796.52995348872,26860.82341047135,10763.935974598364
2025-04-17 07:57:09.626062,26768.62108264799,26819.62469136942,26695.66046481898,26743.4616045034,14521.341797197614
2025-04-17 08:57:09.626062,27101.379896367485,27142.50035294303,27079.584682813103,27128.032846650814,20679.062354206275
2025-04-17 09:57:09.626062,27381.353624718653,27411.01763448178,27287.288298759846,27387.505766409522,32721.866990795912
2025-04-17 10:57:09.626062,27365.39659046524,27382.54675043231,27327.942326256456,27350.352471679133,28668.401780276505
2025-04-17 11:57:09.626062,26863.846702333245,26975.832134997043,26851.57685128626,26889.88537372681,79546.40125389665
2025-04-17 12:57:09.626062,26080.640968827807,26101.99797631901,25958.891652751638,26077.89299765396,1946.149199154098
2025-04-17 13:57:09.626062,25813.136023516614,25952.264565416976,25815.68827260016,25847.617404116598,2024.4839950386256
2025-04-17 14:57:09.626062,26277.107822404963,26364.603182303184,26212.198154059373,26292.91953347741,13414.906969043219
2025-04-17 15:57:09.626062,26416.57666064107,26418.151388133054,26308.8367115854,26408.131817171485,65992.75138939697
2025-04-17 16:57:09.626062,25711.795871987862,25786.91576846694,25716.111263678522,25752.819952793434,4602.48644697916
2025-04-17 17:57:09.626062,25855.97706925093,25866.60694201105,25747.25467679893,25844.593178842784,1088.295141408926
2025-04-17 18:57:09.626062,26045.83356375026,26047.342515872533,26026.94995558929,26046.345056637256,38994.63713194586
2025-04-17 19:57:09.626062,25602.66197863605,25621.353982933873,25566.144177391743,25588.52457585953,28103.719797689006
2025-04-17 20:57:09.626062,25675.503222397736,25694.802525784864,25660.248579871917,25669.75540134539,7404.117868969379
2025-04-17 21:57:09.626062,25737.26786713571,25794.957903424456,25680.336704717058,25702.206448180215,8221.109045110737
2025-04-17 22:57:09.626062,25120.3847914694,25126.829450161065,25106.072882553326,25117.23949764542,8351.99975146875
2025-04-17 23:57:09.626062,25288.62009942951,25335.902846826415,25234.77454802742,25299.483837977146,24600.826464498463
2025-04-18 00:57:09.626062,25588.894042758468,25651.943723467823,25537.033481405022,25585.76496758976,11774.420742327136
2025-04-18 01:57:09.626062,26156.740624263843,26192.544782771995,26107.140693700087,26142.53743520129,36100.569469520764
2025-04-18 02:57:09.626062,26697.437255767076,26721.35572237317,26654.87884239193,26696.132880837096,1268.2247121699656
2025-04-18 03:57:09.626062,25964.287495429457,26040.2985061566,25920.124675973537,25963.233603868353,9350.154393986244
2025-04-18 04:57:09.626062,25460.964574134585,25496.97175412126,25432.96827333526,25478.85051541127,7143.413619775385
2025-04-18 05:57:09.626062,25726.782911317056,25759.96716916941,25720.6159795815,25743.848532130298,17045.80347004753
2025-04-18 06:57:09.626062,25974.476362069396,26010.996333397547,25949.39185934072,26010.959470947917,12860.967670621816
2025-04-18 07:57:09.626062,26327.47975490342,26347.22343413842,26219.576898772524,26281.498256777253,48915.21537342639
2025-04-18 08:57:09.626062,28274.0247059322,28343.46426163585,28214.841838947403,28309.237525712393,3431.192777802608
2025-04-18 09:57:09.626062,28615.45640404216,28685.829691095732,28548.06116726683,28635.297950832726,23051.623420398715
2025-04-18 10:57:09.626062,29267.46561361031,29314.988791088785,29245.416150039084,29288.5066896138,38497.03187744772
2025-04-18 11:57:09.626062,29876.975007400706,29878.323042769578,29743.88695496849,29850.261280922245,141018.6509088572
2025-04-18 12:57:09.626062,30233.21038140272,30258.211736125795,30141.930658232595,30242.130288002034,13605.562955108078
2025-04-18 13:57:09.626062,30091.96645157298,30080.716986703825,30022.942211985617,30054.46622958657,30468.803538889297
2025-04-18 14:57:09.626062,30493.129294969192,30517.715871218596,30468.80634337813,30513.679972341743,3626.9132002358597
2025-04-18 15:57:09.626062,30053.47892145098,30171.26920253984,30001.742683088247,30045.096514919864,2014.3337925883477
2025-04-18 16:57:09.626062,29880.814547863974,29920.57126720898,29842.985676631004,29905.79626665071,51265.555647813715
2025-04-18 17:57:09.626062,29682.019242101505,29639.71016227447,29573.611464067388,29618.483178744653,21904.332041390986
2025-04-18 18:57:09.626062,29634.70880394875,29708.36984270265,29588.61732003403,29669.944783466286,71575.82739976532
2025-04-18 19:57:09.626062,31056.046441514012,31092.636619610297,31003.260482229485,31046.42761526024,5578.064386348828
2025-04-18 20:57:09.626062,29909.037635752593,29900.927600355637,29873.131295684587,29890.093985215874,37045.49902462745
2025-04-18 21:57:09.626062,30315.87011724949,30342.68695814675,30243.4589214539,30303.330626386516,142745.39110880787
2025-04-18 22:57:09.626062,29323.513422368185,29406.452628182335,29279.27321901273,29328.947714427537,33513.566579532155
2025-04-18 23:57:09.626062,29051.283361257778,29137.54859649433,28982.439816051963,29055.05530886877,29044.415480032152
2025-04-19 00:57:09.626062,29692.05200638462,29726.40526429289,29644.47229610712,29690.751210869905,22215.73456121243
2025-04-19 01:57:09.626062,29727.520079637776,29842.88225083005,29729.570478914145,29731.89072708686,4578.462595301761
2025-04-19 02:57:09.626062,29122.039212058986,29152.62131553734,29069.678799374557,29093.99611677791,85440.280373215
2025-04-19 03:57:09.626062,28744.083962718392,28719.95595386773,28564.481536060302,28680.684649599065,11957.839414155625
2025-04-19 04:57:09.626062,29057.17112246145,29119.351608425244,29011.112695509903,29073.37929257948,36478.67989275048
2025-04-19 05:57:09.626062,28612.355058439844,28764.49536977216,28542.071670083442,28651.602108377614,4614.531815809494
2025-04-19 06:57:09.626062,28775.964350853537,28829.88021010534,28704.805782177475,28778.504976221324,6771.922747084464
2025-04-19 07:57:09.626062,28881.927882406722,28877.39455864602,28796.695692571648,28807.612615147897,92511.42220942723
2025-04-19 08:57:09.626062,28412.219824033957,28476.631029754895,28377.778883964827,28435.072368534926,15563.717935214501
2025-04-19 09:57:09.626062,29705.791564564264,29658.0265803364,29582.745047594934,29657.179982452944,94209.4219291977
2025-04-19 10:57:09.626062,30086.54238573487,30093.45604757568,30025.05472791797,30036.150711234906,20368.998466771285
2025-04-19 11:57:09.626062,28806.64871243035,28846.068260798405,28768.538230103662,28822.60456741427,3491.5541352754344
2025-04-19 12:57:09.626062,28949.431177242855,28972.683268575118,28932.24552257904,28932.96880756076,53748.31516502916
2025-04-19 13:57:09.626062,28599.408628966143,28558.96035184151,28389.11063487152,28552.913161593322,12211.18583343529
2025-04-19 14:57:09.626062,29031.546713361742,29076.50324783888,28945.63677258277,29042.55755259916,44297.73444446664
2025-04-19 15:57:09.626062,28579.305855116298,28698.118828420316,28524.597449990764,28585.125225203217,22588.831180221518
2025-04-19 16:57:09.626062,28505.797697696802,28611.62044109204,28512.531190162415,28522.388626781227,4707.35647769571
2025-04-19 17:57:09.626062,28784.071234110925,28906.50422775403,28768.826585074534,28813.309734097136,25959.548158516263
2025-04-19 18:57:09.626062,29296.062882441583,29321.21492510218,29289.222592850256,29315.096516341087,198039.7688235752
2025-04-19 19:57:09.626062,28579.269741478976,28665.7280638451,28572.334434669276,28614.29192557157,36061.69348072694
2025-04-19 20:57:09.626062,28426.691881756575,28501.35328787641,28412.70425847187,28425.72303452778,20795.299342384915
2025-04-19 21:57:09.626062,28136.87099788005,28169.203042239555,28053.92069891492,28158.55232939905,64559.55447382094
2025-04-19 22:57:09.626062,27799.929789816837,27844.66371652592,27759.899440091485,27793.432076956935,27191.73824636797
2025-04-19 23:57:09.626062,28732.79717131653,28784.91317841755,28760.4115169223,28777.57207040919,27160.913911084644
